country,region_name,nuts_code,year_week,source,rate_14_day_per_100k
Estonia,Saare Maakond,EEG11222,2021-W02,"Epidemic intelligence, subnational weekly data",205.543632681438
Estonia,Saare Maakond,EEG11222,2021-W03,"Epidemic intelligence, subnational weekly data",151.135024030469
Estonia,Saare Maakond,EEG11222,2021-W04,"Epidemic intelligence, subnational weekly data",323.428951425203
Estonia,Tartu Maakond,EEG11223,2020-W15,"Epidemic intelligence, subnational weekly data",
Estonia,Tartu Maakond,EEG11223,2020-W16,"Epidemic intelligence, subnational weekly data",22.1762752988905
Estonia,Tartu Maakond,EEG11223,2020-W17,"Epidemic intelligence, subnational weekly data",9.78365086715759
Estonia,Tartu Maakond,EEG11223,2020-W18,"Epidemic intelligence, subnational weekly data",4.56570373800687
Estonia,Tartu Maakond,EEG11223,2020-W19,"Epidemic intelligence, subnational weekly data",2.60897356457536
Estonia,Tartu Maakond,EEG11223,2020-W20,"Epidemic intelligence, subnational weekly data",3.2612169557192
Estonia,Tartu Maakond,EEG11223,2020-W21,"Epidemic intelligence, subnational weekly data",2.60897356457536
Estonia,Tartu Maakond,EEG11223,2020-W22,"Epidemic intelligence, subnational weekly data",-0.652243391143839
Estonia,Tartu Maakond,EEG11223,2020-W23,"Epidemic intelligence, subnational weekly data",1.30448678228768
Estonia,Tartu Maakond,EEG11223,2020-W24,"Epidemic intelligence, subnational weekly data",1.95673017343152
Estonia,Tartu Maakond,EEG11223,2020-W25,"Epidemic intelligence, subnational weekly data",0.652243391143839
Estonia,Tartu Maakond,EEG11223,2020-W26,"Epidemic intelligence, subnational weekly data",-5.87019052029455
Estonia,Tartu Maakond,EEG11223,2020-W27,"Epidemic intelligence, subnational weekly data",-5.87019052029455
Estonia,Tartu Maakond,EEG11223,2020-W28,"Epidemic intelligence, subnational weekly data",0.652243391143839
Estonia,Tartu Maakond,EEG11223,2020-W29,"Epidemic intelligence, subnational weekly data",1.30448678228768
Estonia,Tartu Maakond,EEG11223,2020-W30,"Epidemic intelligence, subnational weekly data",3.91346034686304
Estonia,Tartu Maakond,EEG11223,2020-W31,"Epidemic intelligence, subnational weekly data",24.1330054723221
Estonia,Tartu Maakond,EEG11223,2020-W32,"Epidemic intelligence, subnational weekly data",42.3958204243496
Estonia,Tartu Maakond,EEG11223,2020-W33,"Epidemic intelligence, subnational weekly data",27.3942224280413
Estonia,Tartu Maakond,EEG11223,2020-W34,"Epidemic intelligence, subnational weekly data",7.82692069372607
Estonia,Tartu Maakond,EEG11223,2020-W35,"Epidemic intelligence, subnational weekly data",1.95673017343152
Estonia,Tartu Maakond,EEG11223,2020-W36,"Epidemic intelligence, subnational weekly data",3.91346034686304
Estonia,Tartu Maakond,EEG11223,2020-W37,"Epidemic intelligence, subnational weekly data",10.4358942583014
Estonia,Tartu Maakond,EEG11223,2020-W38,"Epidemic intelligence, subnational weekly data",10.4358942583014
Estonia,Tartu Maakond,EEG11223,2020-W39,"Epidemic intelligence, subnational weekly data",7.17467730258223
Estonia,Tartu Maakond,EEG11223,2020-W40,"Epidemic intelligence, subnational weekly data",6.52243391143839
Estonia,Tartu Maakond,EEG11223,2020-W41,"Epidemic intelligence, subnational weekly data",9.78365086715759
Estonia,Tartu Maakond,EEG11223,2020-W42,"Epidemic intelligence, subnational weekly data",15.0015979963083
Estonia,Tartu Maakond,EEG11223,2020-W43,"Epidemic intelligence, subnational weekly data",15.0015979963083
Estonia,Tartu Maakond,EEG11223,2020-W44,"Epidemic intelligence, subnational weekly data",13.0448678228768
Estonia,Tartu Maakond,EEG11223,2020-W45,"Epidemic intelligence, subnational weekly data",31.9599261660481
Estonia,Tartu Maakond,EEG11223,2020-W46,"Epidemic intelligence, subnational weekly data",85.443884239843
Estonia,Tartu Maakond,EEG11223,2020-W47,"Epidemic intelligence, subnational weekly data",167.626551523967
Estonia,Tartu Maakond,EEG11223,2020-W48,"Epidemic intelligence, subnational weekly data",273.942224280413
Estonia,Tartu Maakond,EEG11223,2020-W49,"Epidemic intelligence, subnational weekly data",326.773938963064
Estonia,Tartu Maakond,EEG11223,2020-W50,"Epidemic intelligence, subnational weekly data",289.596065667865
Estonia,Tartu Maakond,EEG11223,2020-W51,"Epidemic intelligence, subnational weekly data",287.639335494433
Estonia,Tartu Maakond,EEG11223,2020-W52,"Epidemic intelligence, subnational weekly data",255.027165937241
Estonia,Tartu Maakond,EEG11223,2020-W53,"Epidemic intelligence, subnational weekly data",271.333250715837
Estonia,Tartu Maakond,EEG11223,2021-W01,"Epidemic intelligence, subnational weekly data",319.599261660481
Estonia,Tartu Maakond,EEG11223,2021-W02,"Epidemic intelligence, subnational weekly data",321.555991833913
Estonia,Tartu Maakond,EEG11223,2021-W03,"Epidemic intelligence, subnational weekly data",367.213029213982
Estonia,Tartu Maakond,EEG11223,2021-W04,"Epidemic intelligence, subnational weekly data",413.522309985194
Estonia,Valga Maakond,EEG11224,2020-W15,"Epidemic intelligence, subnational weekly data",
Estonia,Valga Maakond,EEG11224,2020-W16,"Epidemic intelligence, subnational weekly data",3.54559636930932
Estonia,Valga Maakond,EEG11224,2020-W17,"Epidemic intelligence, subnational weekly data",7.09119273861864
Estonia,Valga Maakond,EEG11224,2020-W18,"Epidemic intelligence, subnational weekly data",7.09119273861864
Estonia,Valga Maakond,EEG11224,2020-W19,"Epidemic intelligence, subnational weekly data",0.0
Estonia,Valga Maakond,EEG11224,2020-W20,"Epidemic intelligence, subnational weekly data",0.0
Estonia,Valga Maakond,EEG11224,2020-W21,"Epidemic intelligence, subnational weekly data",0.0
Estonia,Valga Maakond,EEG11224,2020-W22,"Epidemic intelligence, subnational weekly data",0.0
Estonia,Valga Maakond,EEG11224,2020-W23,"Epidemic intelligence, subnational weekly data",3.54559636930932
Estonia,Valga Maakond,EEG11224,2020-W24,"Epidemic intelligence, subnational weekly data",3.54559636930932
Estonia,Valga Maakond,EEG11224,2020-W25,"Epidemic intelligence, subnational weekly data",0.0
Estonia,Valga Maakond,EEG11224,2020-W26,"Epidemic intelligence, subnational weekly data",3.54559636930932
Estonia,Valga Maakond,EEG11224,2020-W27,"Epidemic intelligence, subnational weekly data",3.54559636930932
Estonia,Valga Maakond,EEG11224,2020-W28,"Epidemic intelligence, subnational weekly data",0.0
Estonia,Valga Maakond,EEG11224,2020-W29,"Epidemic intelligence, subnational weekly data",0.0
Estonia,Valga Maakond,EEG11224,2020-W30,"Epidemic intelligence, subnational weekly data",0.0
Estonia,Valga Maakond,EEG11224,2020-W31,"Epidemic intelligence, subnational weekly data",0.0
Estonia,Valga Maakond,EEG11224,2020-W32,"Epidemic intelligence, subnational weekly data",3.54559636930932
Estonia,Valga Maakond,EEG11224,2020-W33,"Epidemic intelligence, subnational weekly data",3.54559636930932
Estonia,Valga Maakond,EEG11224,2020-W34,"Epidemic intelligence, subnational weekly data",0.0
Estonia,Valga Maakond,EEG11224,2020-W35,"Epidemic intelligence, subnational weekly data",0.0
Estonia,Valga Maakond,EEG11224,2020-W36,"Epidemic intelligence, subnational weekly data",0.0
Estonia,Valga Maakond,EEG11224,2020-W37,"Epidemic intelligence, subnational weekly data",0.0
Estonia,Valga Maakond,EEG11224,2020-W38,"Epidemic intelligence, subnational weekly data",0.0
Estonia,Valga Maakond,EEG11224,2020-W39,"Epidemic intelligence, subnational weekly data",10.636789107928
Estonia,Valga Maakond,EEG11224,2020-W40,"Epidemic intelligence, subnational weekly data",14.1823854772373
Estonia,Valga Maakond,EEG11224,2020-W41,"Epidemic intelligence, subnational weekly data",3.54559636930932
Estonia,Valga Maakond,EEG11224,2020-W42,"Epidemic intelligence, subnational weekly data",3.54559636930932
Estonia,Valga Maakond,EEG11224,2020-W43,"Epidemic intelligence, subnational weekly data",17.7279818465466
Estonia,Valga Maakond,EEG11224,2020-W44,"Epidemic intelligence, subnational weekly data",24.8191745851652
Estonia,Valga Maakond,EEG11224,2020-W45,"Epidemic intelligence, subnational weekly data",28.3647709544745
Estonia,Valga Maakond,EEG11224,2020-W46,"Epidemic intelligence, subnational weekly data",63.8207346475677
Estonia,Valga Maakond,EEG11224,2020-W47,"Epidemic intelligence, subnational weekly data",120.550276556517
Estonia,Valga Maakond,EEG11224,2020-W48,"Epidemic intelligence, subnational weekly data",148.915047510991
Estonia,Valga Maakond,EEG11224,2020-W49,"Epidemic intelligence, subnational weekly data",131.187065664445
Estonia,Valga Maakond,EEG11224,2020-W50,"Epidemic intelligence, subnational weekly data",113.459083817898
Estonia,Valga Maakond,EEG11224,2020-W51,"Epidemic intelligence, subnational weekly data",120.550276556517
Estonia,Valga Maakond,EEG11224,2020-W52,"Epidemic intelligence, subnational weekly data",191.462203942703
Estonia,Valga Maakond,EEG11224,2020-W53,"Epidemic intelligence, subnational weekly data",319.103673237839
Estonia,Valga Maakond,EEG11224,2021-W01,"Epidemic intelligence, subnational weekly data",425.471564317118
Estonia,Valga Maakond,EEG11224,2021-W02,"Epidemic intelligence, subnational weekly data",620.479364629131
Estonia,Valga Maakond,EEG11224,2021-W03,"Epidemic intelligence, subnational weekly data",680.754502907389
Estonia,Valga Maakond,EEG11224,2021-W04,"Epidemic intelligence, subnational weekly data",464.473124379521
Estonia,Viljandi Maakond,EEG11225,2020-W15,"Epidemic intelligence, subnational weekly data",
Estonia,Viljandi Maakond,EEG11225,2020-W16,"Epidemic intelligence, subnational weekly data",10.8316544268972
Estonia,Viljandi Maakond,EEG11225,2020-W17,"Epidemic intelligence, subnational weekly data",6.4989926561383
Estonia,Viljandi Maakond,EEG11225,2020-W18,"Epidemic intelligence, subnational weekly data",2.16633088537943
Estonia,Viljandi Maakond,EEG11225,2020-W19,"Epidemic intelligence, subnational weekly data",0.0
Estonia,Viljandi Maakond,EEG11225,2020-W20,"Epidemic intelligence, subnational weekly data",0.0
Estonia,Viljandi Maakond,EEG11225,2020-W21,"Epidemic intelligence, subnational weekly data",0.0
Estonia,Viljandi Maakond,EEG11225,2020-W22,"Epidemic intelligence, subnational weekly data",2.16633088537943
Estonia,Viljandi Maakond,EEG11225,2020-W23,"Epidemic intelligence, subnational weekly data",4.33266177075886
Estonia,Viljandi Maakond,EEG11225,2020-W24,"Epidemic intelligence, subnational weekly data",2.16633088537943
Estonia,Viljandi Maakond,EEG11225,2020-W25,"Epidemic intelligence, subnational weekly data",0.0
Estonia,Viljandi Maakond,EEG11225,2020-W26,"Epidemic intelligence, subnational weekly data",0.0
Estonia,Viljandi Maakond,EEG11225,2020-W27,"Epidemic intelligence, subnational weekly data",0.0
Estonia,Viljandi Maakond,EEG11225,2020-W28,"Epidemic intelligence, subnational weekly data",0.0
Estonia,Viljandi Maakond,EEG11225,2020-W29,"Epidemic intelligence, subnational weekly data",0.0
Estonia,Viljandi Maakond,EEG11225,2020-W30,"Epidemic intelligence, subnational weekly data",0.0
Estonia,Viljandi Maakond,EEG11225,2020-W31,"Epidemic intelligence, subnational weekly data",0.0
Estonia,Viljandi Maakond,EEG11225,2020-W32,"Epidemic intelligence, subnational weekly data",2.16633088537943
Estonia,Viljandi Maakond,EEG11225,2020-W33,"Epidemic intelligence, subnational weekly data",2.16633088537943
Estonia,Viljandi Maakond,EEG11225,2020-W34,"Epidemic intelligence, subnational weekly data",0.0
Estonia,Viljandi Maakond,EEG11225,2020-W35,"Epidemic intelligence, subnational weekly data",2.16633088537943
Estonia,Viljandi Maakond,EEG11225,2020-W36,"Epidemic intelligence, subnational weekly data",6.4989926561383
Estonia,Viljandi Maakond,EEG11225,2020-W37,"Epidemic intelligence, subnational weekly data",4.33266177075886
Estonia,Viljandi Maakond,EEG11225,2020-W38,"Epidemic intelligence, subnational weekly data",2.16633088537943
Estonia,Viljandi Maakond,EEG11225,2020-W39,"Epidemic intelligence, subnational weekly data",10.8316544268972
Estonia,Viljandi Maakond,EEG11225,2020-W40,"Epidemic intelligence, subnational weekly data",17.3306470830355
Estonia,Viljandi Maakond,EEG11225,2020-W41,"Epidemic intelligence, subnational weekly data",17.3306470830355
Estonia,Viljandi Maakond,EEG11225,2020-W42,"Epidemic intelligence, subnational weekly data",8.66532354151773
Estonia,Viljandi Maakond,EEG11225,2020-W43,"Epidemic intelligence, subnational weekly data",2.16633088537943
Estonia,Viljandi Maakond,EEG11225,2020-W44,"Epidemic intelligence, subnational weekly data",6.4989926561383
Estonia,Viljandi Maakond,EEG11225,2020-W45,"Epidemic intelligence, subnational weekly data",23.8296397391738
Estonia,Viljandi Maakond,EEG11225,2020-W46,"Epidemic intelligence, subnational weekly data",67.1562574467624
Estonia,Viljandi Maakond,EEG11225,2020-W47,"Epidemic intelligence, subnational weekly data",119.148198695869
Estonia,Viljandi Maakond,EEG11225,2020-W48,"Epidemic intelligence, subnational weekly data",155.975823747319
Estonia,Viljandi Maakond,EEG11225,2020-W49,"Epidemic intelligence, subnational weekly data",207.967764996426
Estonia,Viljandi Maakond,EEG11225,2020-W50,"Epidemic intelligence, subnational weekly data",168.973809059596
Estonia,Viljandi Maakond,EEG11225,2020-W51,"Epidemic intelligence, subnational weekly data",119.148198695869
Estonia,Viljandi Maakond,EEG11225,2020-W52,"Epidemic intelligence, subnational weekly data",132.146184008145
Estonia,Viljandi Maakond,EEG11225,2020-W53,"Epidemic intelligence, subnational weekly data",175.472801715734
Estonia,Viljandi Maakond,EEG11225,2021-W01,"Epidemic intelligence, subnational weekly data",255.627044474773
Estonia,Viljandi Maakond,EEG11225,2021-W02,"Epidemic intelligence, subnational weekly data",277.290353328567
Estonia,Viljandi Maakond,EEG11225,2021-W03,"Epidemic intelligence, subnational weekly data",216.633088537943
Estonia,Viljandi Maakond,EEG11225,2021-W04,"Epidemic intelligence, subnational weekly data",275.124022443188
Estonia,Võru Maakond,EEG11226,2020-W15,"Epidemic intelligence, subnational weekly data",
Estonia,Võru Maakond,EEG11226,2020-W16,"Epidemic intelligence, subnational weekly data",31.0602851898913
Estonia,Võru Maakond,EEG11226,2020-W17,"Epidemic intelligence, subnational weekly data",19.7656360299308
Estonia,Võru Maakond,EEG11226,2020-W18,"Epidemic intelligence, subnational weekly data",5.64732457998024
